source_file,source_page,serial_no,date,date_raw,transmission_zone,voltage_class_kv,asset_station_text,station_codes,opened_at,closed_at,duration_text,duration_minutes,opened_hour,opened_hour_bucket,remarks,outage_type,raw_text
OUTAGES JAN-26.pdf,92,2520,16/01/26,16-Jan-26,BANGALORE,66,66KV KOLAR 220 - NARASAPURA 2 NARASAPURA,,15:28,15:33,0:05,5,15,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV KOLAR 220 - NARASAPURA 2 NARASAPURA 15:28 15:33 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2521,16/01/26,16-Jan-26,BANGALORE,66,66KV KOLAR 220 - PGCIL AUX - SUGUTUR - SM MANGALASM MANGALA,,10:12,10:15,0:03,3,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 6666KV KOLAR 220 - PGCIL AUX - SUGUTUR - SM MANGALASM MANGALA 10:12 10:15 00:03 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2522,16/01/26,16-Jan-26,BANGALORE,66,"66KV KOLAR 220 - TALAGUNDATALAGUNDA, VEMGAL, KYALANUR",,10:33,10:40,0:07,7,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV KOLAR 220 - TALAGUNDATALAGUNDA, VEMGAL, KYALANUR10:33 10:40 00:07 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,92,2523,16/01/26,16-Jan-26,BANGALORE,66,"66KV KYALANUR - TALAGAWARATALAGUNDA, VEMGAL, KYALANUR",,18:03,18:14,0:11,11,18,evening_peak,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV KYALANUR - TALAGAWARATALAGUNDA, VEMGAL, KYALANUR18:03 18:14 00:11 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,92,2524,16/01/26,16-Jan-26,BANGALORE,66,66KV MALUR 220 - MALUR I/A - JADIGENAHALLI (HOSKOTE -1)MALUR IND REA,,11:39,11:41,0:02,2,11,solar_window,MAIN SUPPLY FAILED,forced,BANGALORE 6666KV MALUR 220 - MALUR I/A - JADIGENAHALLI (HOSKOTE -1)MALUR IND REA 11:39 11:41 00:02 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,92,2525,16/01/26,16-Jan-26,BANGALORE,66,66KV MALUR 220 - MALUR I/A - JADIGENAHALLI (HOSKOTE -1)MALUR IND REA,,16:39,16:44,0:05,5,16,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 6666KV MALUR 220 - MALUR I/A - JADIGENAHALLI (HOSKOTE -1)MALUR IND REA 16:39 16:44 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2526,16/01/26,16-Jan-26,BANGALORE,66,66KV MALUR 220 - MALUR TOWN MALUR 66,,11:39,11:41,0:02,2,11,solar_window,MAIN SUPPLY FAILED,forced,BANGALORE 66 66KV MALUR 220 - MALUR TOWN MALUR 66 11:39 11:41 00:02 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,92,2527,16/01/26,16-Jan-26,BANGALORE,66,66KV MALUR 220 - MALUR TOWN MALUR 66,,16:39,16:44,0:05,5,16,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV MALUR 220 - MALUR TOWN MALUR 66 16:39 16:44 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2528,16/01/26,16-Jan-26,BANGALORE,66,66KV MALUR 220 - MASTHI MASTHI,,11:39,11:41,0:02,2,11,solar_window,MAIN SUPPLY FAILED,forced,BANGALORE 66 66KV MALUR 220 - MASTHI MASTHI 11:39 11:41 00:02 MAIN SUPPLY FAILED
OUTAGES JAN-26.pdf,92,2529,16/01/26,16-Jan-26,BANGALORE,66,66KV MALUR 220 - MASTHI MASTHI,,16:39,16:44,0:05,5,16,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV MALUR 220 - MASTHI MASTHI 16:39 16:44 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2530,16/01/26,16-Jan-26,BANGALORE,66,"66KV NAGANATHAPURA 220 - ELECTRONIC CITY PH 2 SEC 2 (MALGUDI) - 1MALGUDI, TATA BP SOLAR(EHT)",,9:47,10:27,0:40,40,9,day_other,TRIPPED ON FAULT,forced,"BANGALORE 6666KV NAGANATHAPURA 220 - ELECTRONIC CITY PH 2 SEC 2 (MALGUDI) - 1MALGUDI, TATA BP SOLAR(EHT)09:47 10:27 00:40 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,92,2531,16/01/26,16-Jan-26,BANGALORE,66,"66KV NRS DB PURA 220 - DEVANAHALLI 2DEVANAHALLI 66, BRIGADE ORCHADS",,12:24,15:26,3:02,182,12,solar_window,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV NRS DB PURA 220 - DEVANAHALLI 2DEVANAHALLI 66, BRIGADE ORCHADS12:24 15:26 03:02 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,92,2532,16/01/26,16-Jan-26,BANGALORE,66,"66KV NRS DB PURA 220 - KUNDANA - DEVANAHALLI 1DEVANAHALLI 66, KUNDANA, BRIGADE ORCHADS",,12:24,15:26,3:02,182,12,solar_window,TRIPPED ON FAULT,forced,"BANGALORE 6666KV NRS DB PURA 220 - KUNDANA - DEVANAHALLI 1DEVANAHALLI 66, KUNDANA, BRIGADE ORCHADS12:24 15:26 03:02 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,92,2533,16/01/26,16-Jan-26,BANGALORE,66,66KV SRINIVASAPURA 220 - TADIGOL CROSS TADIGOL CROSS,,7:35,7:43,0:08,8,7,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 66KV SRINIVASAPURA 220 - TADIGOL CROSS TADIGOL CROSS 07:35 07:43 00:08 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,92,2534,16/01/26,16-Jan-26,BANGALORE,66,66KV SRS PEENYA 220 - WELCAST STEEL DG- 3WELCAST,,13:05,13:08,0:03,3,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 6666KV SRS PEENYA 220 - WELCAST STEEL DG- 3WELCAST 13:05 13:08 00:03 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2535,16/01/26,16-Jan-26,BANGALORE,66,66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED,,0:00,23:59,23:59,1439,0,night_offpeak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED 00:00 23:59 23:59 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2536,16/01/26,16-Jan-26,BANGALORE,66,66KV WELCAST STEEL - ABBIGERE ABBIGERE,,10:05,10:08,0:03,3,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV WELCAST STEEL - ABBIGERE ABBIGERE 10:05 10:08 00:03 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2537,16/01/26,16-Jan-26,BANGALORE,66,66KV WELCAST STEEL - ABBIGERE WELCAST,,8:01,8:04,0:03,3,8,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV WELCAST STEEL - ABBIGERE WELCAST 08:01 08:04 00:03 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2538,16/01/26,16-Jan-26,BANGALORE,66,HV1 YELAHANKA 66,,9:54,9:58,0:04,4,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 YELAHANKA 66 09:54 09:58 00:04 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2539,16/01/26,16-Jan-26,BANGALORE,66,HV1 KENGERI,,12:02,12:06,0:04,4,12,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 KENGERI 12:02 12:06 00:04 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2540,16/01/26,16-Jan-26,BANGALORE,66,HV1 LEELA VENTURE,,2:20,2:32,0:12,12,2,night_offpeak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 LEELA VENTURE 02:20 02:32 00:12 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,92,2541,16/01/26,16-Jan-26,BANGALORE,66,HV1 AREHALLI,,13:53,14:28,0:35,35,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 AREHALLI 13:53 14:28 00:35 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2542,16/01/26,16-Jan-26,BANGALORE,66,HV1 SULIBELE,,15:39,15:45,0:06,6,15,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 SULIBELE 15:39 15:45 00:06 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2543,16/01/26,16-Jan-26,BANGALORE,66,HV1 MALLASANDRA,,13:25,13:30,0:05,5,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 MALLASANDRA 13:25 13:30 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2544,16/01/26,16-Jan-26,BANGALORE,66,HV2 YELAHANKA 66,,9:54,9:58,0:04,4,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 YELAHANKA 66 09:54 09:58 00:04 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2545,16/01/26,16-Jan-26,BANGALORE,66,HV2 BAGHMANE,,11:15,11:17,0:02,2,11,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 BAGHMANE 11:15 11:17 00:02 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2546,16/01/26,16-Jan-26,BANGALORE,66,HV2 LEELA VENTURE,,2:20,2:32,0:12,12,2,night_offpeak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 LEELA VENTURE 02:20 02:32 00:12 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2547,16/01/26,16-Jan-26,BANGALORE,66,HV2 AREHALLI,,13:25,13:31,0:06,6,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 AREHALLI 13:25 13:31 00:06 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2548,16/01/26,16-Jan-26,BANGALORE,66,HV3 KOLAR 220,,10:30,11:50,1:20,80,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV3 KOLAR 220 10:30 11:50 01:20 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2549,16/01/26,16-Jan-26,BANGALORE,220,220KV DABASPETE 220 - KADUR 220 NO STATION AFFECTED,,19:49,20:43,0:54,54,19,evening_peak,TRIPPED ON FAULT,forced,BANGALORE 220 220KV DABASPETE 220 - KADUR 220 NO STATION AFFECTED 19:49 20:43 00:54 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,93,2550,16/01/26,16-Jan-26,BANGALORE,220,220KV DEVANAHALLI 400 GIS - NRS DB PURA 220 2NO STATION AFFECTED,,0:00,23:59,23:59,1439,0,night_offpeak,TRIPPED ON FAULT,forced,BANGALORE 220220KV DEVANAHALLI 400 GIS - NRS DB PURA 220 2NO STATION AFFECTED 00:00 23:59 23:59 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,93,2551,16/01/26,16-Jan-26,BANGALORE,220,220KV HOODY 400 - HAL 1 HAL 220,,3:13,3:38,0:25,25,3,night_offpeak,TRIPPED ON FAULT,forced,BANGALORE 220 220KV HOODY 400 - HAL 1 HAL 220 03:13 03:38 00:25 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,93,2552,16/01/26,16-Jan-26,BANGALORE,220,HV1 KOLAR 220,,15:35,17:32,1:57,117,15,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 HV1 KOLAR 220 15:35 17:32 01:57 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2553,16/01/26,16-Jan-26,BANGALORE,220,HV2 KOLAR 220,,10:33,14:55,4:22,262,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 HV2 KOLAR 220 10:33 14:55 04:22 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2554,16/01/26,16-Jan-26,BANGALORE,220,HV2 MALUR 220,,11:39,11:41,0:02,2,11,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 HV2 MALUR 220 11:39 11:41 00:02 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,93,2555,16/01/26,16-Jan-26,BANGALORE,220,HV3 GOWRIBIDANUR 220,,15:48,17:50,2:02,122,15,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 220 HV3 GOWRIBIDANUR 220 15:48 17:50 02:02 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,98,2693,17/01/26,17-Jan-26,BANGALORE,66,"66KV EKARAJAPURA 220 - BELL CERAMIC (EHT) - KONDASPURA (SAFAL)KONDASAPURA, BELL CERAMIC(EHT)",,8:52,9:06,0:14,14,8,day_other,TRIPPED ON FAULT,forced,"BANGALORE 6666KV EKARAJAPURA 220 - BELL CERAMIC (EHT) - KONDASPURA (SAFAL)KONDASAPURA, BELL CERAMIC(EHT)08:52 09:06 00:14 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,98,2694,17/01/26,17-Jan-26,BANGALORE,66,"66KV GOWRIBIDANUR 220 - ALIPURA THONDEBHAVI, ALIPURA",,18:26,18:32,0:06,6,18,evening_peak,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV GOWRIBIDANUR 220 - ALIPURA THONDEBHAVI, ALIPURA 18:26 18:32 00:06 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,98,2695,17/01/26,17-Jan-26,BANGALORE,66,"66KV KOLAR 220 - NARASAPURA 1NARASAPURA, KC VALLEY(EHT), WISTRON, HONDA(EHT)",,13:30,13:34,0:04,4,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV KOLAR 220 - NARASAPURA 1NARASAPURA, KC VALLEY(EHT), WISTRON, HONDA(EHT)13:30 13:34 00:04 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,98,2696,17/01/26,17-Jan-26,BANGALORE,66,"66KV KOLAR 220 - NARASAPURA 2NARASAPURA, KC VALLEY(EHT), WISTRON, HONDA(EHT)",,13:30,13:34,0:04,4,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV KOLAR 220 - NARASAPURA 2NARASAPURA, KC VALLEY(EHT), WISTRON, HONDA(EHT)13:30 13:34 00:04 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,98,2697,17/01/26,17-Jan-26,BANGALORE,66,"66KV KOLAR 220 - TALAGUNDAKYALANUR, TALAGUNDA, VEMGAL",,13:30,13:35,0:05,5,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV KOLAR 220 - TALAGUNDAKYALANUR, TALAGUNDA, VEMGAL13:30 13:35 00:05 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,98,2698,17/01/26,17-Jan-26,BANGALORE,66,66KV KORAMANGALA 220 - AUSTIN TOWN-2 NO STATION AFFECTED,,8:32,12:56,4:24,264,8,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 66KV KORAMANGALA 220 - AUSTIN TOWN-2 NO STATION AFFECTED 08:32 12:56 04:24 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,98,2699,17/01/26,17-Jan-26,BANGALORE,66,66KV NRS 220 - MAHALAKSHMI LAYOUT MAHALAKSHMI LAYOUT,,11:28,11:33,0:05,5,11,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV NRS 220 - MAHALAKSHMI LAYOUT MAHALAKSHMI LAYOUT 11:28 11:33 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,98,2700,17/01/26,17-Jan-26,BANGALORE,66,66KV NRS 220 - SHOBHA INDRAPRASTHA (A1)SHOBHA INDRAPRASTHA,,11:05,11:10,0:05,5,11,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 6666KV NRS 220 - SHOBHA INDRAPRASTHA (A1)SHOBHA INDRAPRASTHA 11:05 11:10 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,98,2701,17/01/26,17-Jan-26,BANGALORE,66,"66KV NRS DB PURA 220 - VIJAYAPURA JANGAMKOTE, VIJAYAPURA",,10:01,10:10,0:09,9,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV NRS DB PURA 220 - VIJAYAPURA JANGAMKOTE, VIJAYAPURA 10:01 10:10 00:09 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,98,2702,17/01/26,17-Jan-26,BANGALORE,66,66KV SARAKKI - JAYADEVA 1 SARAKKI,,11:33,11:37,0:04,4,11,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV SARAKKI - JAYADEVA 1 SARAKKI 11:33 11:37 00:04 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,98,2703,17/01/26,17-Jan-26,BANGALORE,66,66KV SARAKKI - JAYADEVA 2 SARAKKI,,11:33,11:37,0:04,4,11,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV SARAKKI - JAYADEVA 2 SARAKKI 11:33 11:37 00:04 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,98,2704,17/01/26,17-Jan-26,BANGALORE,66,66KV SARJAPURA 220 - ATTIBELE ATTIBELE,,5:10,5:15,0:05,5,5,night_offpeak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV SARJAPURA 220 - ATTIBELE ATTIBELE 05:10 05:15 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,98,2705,17/01/26,17-Jan-26,BANGALORE,66,66KV SRS PEENYA 220 - KHB DG-1 NO STATION AFFECTED,,13:48,21:04,7:16,436,13,solar_window,TRIPPED ON FAULT,forced,BANGALORE 66 66KV SRS PEENYA 220 - KHB DG-1 NO STATION AFFECTED 13:48 21:04 07:16 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,98,2706,17/01/26,17-Jan-26,BANGALORE,66,"66KV SRS PEENYA 220 - SOLADEVANAHALLI TAP TO BIEC AND ALUR DG - IIBIEC, ALUR",,13:48,15:30,1:42,102,13,solar_window,TRIPPED ON FAULT,forced,"BANGALORE 6666KV SRS PEENYA 220 - SOLADEVANAHALLI TAP TO BIEC AND ALUR DG - IIBIEC, ALUR 13:48 15:30 01:42 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,98,2707,17/01/26,17-Jan-26,BANGALORE,66,66KV SUBRAMANYAPURA 220 - SARAKKI 2 SARAKKI,,17:25,17:28,0:03,3,17,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV SUBRAMANYAPURA 220 - SARAKKI 2 SARAKKI 17:25 17:28 00:03 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,98,2708,17/01/26,17-Jan-26,BANGALORE,66,66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED,,0:00,23:59,23:59,1439,0,night_offpeak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 66KV T GOLLAHALLI 220 - KGF 1 NO STATION AFFECTED 00:00 23:59 23:59 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2709,17/01/26,17-Jan-26,BANGALORE,66,"66KV VIJAYAPURA - JANGAMKOTE - MELUR JANGAMKOTE, MELUR",,18:51,18:56,0:05,5,18,evening_peak,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV VIJAYAPURA - JANGAMKOTE - MELUR JANGAMKOTE, MELUR 18:51 18:56 00:05 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,99,2710,17/01/26,17-Jan-26,BANGALORE,66,HV1 KOLAR 220,,10:45,10:55,0:10,10,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 KOLAR 220 10:45 10:55 00:10 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2711,17/01/26,17-Jan-26,BANGALORE,66,HV1 VOKKALERI,,18:20,18:30,0:10,10,18,evening_peak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 VOKKALERI 18:20 18:30 00:10 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2712,17/01/26,17-Jan-26,BANGALORE,66,HV1 HONNIGANAHALLI,,15:50,16:00,0:10,10,15,solar_window,TRIPPED ON FAULT,forced,BANGALORE 66 HV1 HONNIGANAHALLI 15:50 16:00 00:10 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,99,2713,17/01/26,17-Jan-26,BANGALORE,66,HV1 MAGADI 66,,18:20,18:25,0:05,5,18,evening_peak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV1 MAGADI 66 18:20 18:25 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2714,17/01/26,17-Jan-26,BANGALORE,66,HV2 NRS RAJAJINAGAR 220,,10:28,10:33,0:05,5,10,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 NRS RAJAJINAGAR 220 10:28 10:33 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2715,17/01/26,17-Jan-26,BANGALORE,66,HV2 SIR MV LAYOUT SUBSTATION,,15:10,15:15,0:05,5,15,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 SIR MV LAYOUT SUBSTATION 15:10 15:15 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2716,17/01/26,17-Jan-26,BANGALORE,66,HV2 VIJAYNAGAR,,9:31,9:36,0:05,5,9,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 VIJAYNAGAR 09:31 09:36 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2717,17/01/26,17-Jan-26,BANGALORE,66,HV2 BRIGADE GATEWAY,,21:25,23:16,1:51,111,21,evening_peak,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 BRIGADE GATEWAY 21:25 23:16 01:51 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,99,2718,17/01/26,17-Jan-26,BANGALORE,66,HV2 PRIMAL PROJECT,,12:40,12:50,0:10,10,12,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 PRIMAL PROJECT 12:40 12:50 00:10 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2719,17/01/26,17-Jan-26,BANGALORE,66,HV2 CESSNA 66,,13:33,14:19,0:46,46,13,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 CESSNA 66 13:33 14:19 00:46 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2720,17/01/26,17-Jan-26,BANGALORE,66,HV2 KADABISANAHALLI,,6:13,6:23,0:10,10,6,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 KADABISANAHALLI 06:13 06:23 00:10 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,99,2721,17/01/26,17-Jan-26,BANGALORE,66,HV2 KADABISANAHALLI,,9:33,9:42,0:09,9,9,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 KADABISANAHALLI 09:33 09:42 00:09 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,99,2722,17/01/26,17-Jan-26,BANGALORE,66,HV2 Y HUNASENAHALLI,,16:50,16:55,0:05,5,16,day_other,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 Y HUNASENAHALLI 16:50 16:55 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2723,17/01/26,17-Jan-26,BANGALORE,66,HV2 SM MANGALA,,15:31,15:34,0:03,3,15,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 SM MANGALA 15:31 15:34 00:03 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2724,17/01/26,17-Jan-26,BANGALORE,66,HV2 HONNIGANAHALLI,,6:45,6:50,0:05,5,6,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 HONNIGANAHALLI 06:45 06:50 00:05 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,99,2725,17/01/26,17-Jan-26,BANGALORE,66,HV2 MAGADI 66,,21:22,21:27,0:05,5,21,evening_peak,LINE CLEAR AVAILED,planned_or_line_clear,BANGALORE 66 HV2 MAGADI 66 21:22 21:27 00:05 LINE CLEAR AVAILED
OUTAGES JAN-26.pdf,99,2726,17/01/26,17-Jan-26,BANGALORE,66,HV2 BEVOOR,,9:00,9:05,0:05,5,9,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 HV2 BEVOOR 09:00 09:05 00:05 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,99,2727,17/01/26,17-Jan-26,BANGALORE,220,220KV DEVANAHALLI 400 GIS - NRS DB PURA 220 2NO STATION AFFECTED,,0:00,23:59,23:59,1439,0,night_offpeak,TRIPPED ON FAULT,forced,BANGALORE 220220KV DEVANAHALLI 400 GIS - NRS DB PURA 220 2NO STATION AFFECTED 00:00 23:59 23:59 TRIPPED ON FAULT
OUTAGES JAN-26.pdf,104,2879,18/01/26,18-Jan-26,BANGALORE,66,"66KV CHINTAMANI 220 - GANJIGUNTE 1GANJIGUNTE, PALLICHERLU, Y HUNASENAHALLI, DIBBURAHALLI",,15:58,16:46,0:48,48,15,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV CHINTAMANI 220 - GANJIGUNTE 1GANJIGUNTE, PALLICHERLU, Y HUNASENAHALLI, DIBBURAHALLI15:58 16:46 00:48 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,105,2880,18/01/26,18-Jan-26,BANGALORE,66,"66KV CHINTAMANI 220 - GANJIGUNTE 2GANJIGUNTE, PALLICHERLU, Y HUNASENAHALLI, DIBBURAHALLI",,15:58,16:46,0:48,48,15,solar_window,LINE CLEAR AVAILED,planned_or_line_clear,"BANGALORE 66 66KV CHINTAMANI 220 - GANJIGUNTE 2GANJIGUNTE, PALLICHERLU, Y HUNASENAHALLI, DIBBURAHALLI15:58 16:46 00:48 LINE CLEAR AVAILED"
OUTAGES JAN-26.pdf,105,2881,18/01/26,18-Jan-26,BANGALORE,66,"66KV EKARAJAPURA 220 - SULIBELESULIBELE, CHANNARAYAPATNA",,6:41,7:02,0:21,21,6,day_other,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV EKARAJAPURA 220 - SULIBELESULIBELE, CHANNARAYAPATNA06:41 07:02 00:21 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,105,2882,18/01/26,18-Jan-26,BANGALORE,66,"66KV GOWRIBIDANUR 220 - ALIPURA THONDEBHAVI, ALIPURA",,11:40,12:02,0:22,22,11,solar_window,TRIPPED ON FAULT,forced,"BANGALORE 66 66KV GOWRIBIDANUR 220 - ALIPURA THONDEBHAVI, ALIPURA 11:40 12:02 00:22 TRIPPED ON FAULT"
OUTAGES JAN-26.pdf,105,2883,18/01/26,18-Jan-26,BANGALORE,66,66KV MALUR 220 - MASTHI MASTHI,,7:06,7:16,0:10,10,7,day_other,TRIPPED ON FAULT,forced,BANGALORE 66 66KV MALUR 220 - MASTHI MASTHI 07:06 07:16 00:10 TRIPPED ON FAULT
