date,timestamp,hour,day_of_week,load_2024_mw,load_2023_mw,synthetic_ev_demand_mw,predicted_ev_demand_mw,managed_ev_shift_mw,recommended_charge_score,charging_action,grid_stress_index_0_100,outages_active_hour,dominant_power_resource_day,nearest_ev_point_name_hour,nearest_ev_distance_km_hour
2024-07-13,2024-07-13 04:00:00,4,Saturday,7398.67,7045.7475,18.794,,0.0,91.52,charge_now,14.48,11.0,thermal,Gogate Plaza,13.085178180993768
2024-07-13,2024-07-13 05:00:00,5,Saturday,7780.989999999999,7437.26,19.381,,0.0,86.09,charge_now,19.91,11.0,thermal,,
2024-07-13,2024-07-13 06:00:00,6,Saturday,8468.505,8457.1675,56.539,,0.0,52.65,flexible,35.35,19.0,thermal,Gogate Plaza,67.17693779676794
2024-07-13,2024-07-13 07:00:00,7,Saturday,9963.2075,9114.21,54.999,,0.0,31.75,delay_charge,56.25,26.0,thermal,ev_node_13238855163,64.58641184111055
2024-07-13,2024-07-13 08:00:00,8,Saturday,10623.72,9639.4775,55.335,,0.0,22.31,delay_charge,65.69,28.0,thermal,Gogate Plaza,39.25117646987877
2024-07-13,2024-07-13 09:00:00,9,Saturday,10852.495,10249.565,59.861,,0.0,25.52,delay_charge,62.48,20.0,thermal,ev_node_13238855163,59.731166295638786
2024-07-13,2024-07-13 10:00:00,10,Saturday,11860.15,11624.93,46.081,,0.0,10.28,delay_charge,77.72,26.0,thermal,ev_node_13238855163,67.94332540986055
2024-07-13,2024-07-13 11:00:00,11,Saturday,11573.01,11970.2925,44.275,,0.0,15.49,delay_charge,72.51,24.0,thermal,Gogate Plaza,40.30872147779025
2024-07-13,2024-07-13 12:00:00,12,Saturday,11373.6275,11532.4,43.158,,0.0,17.58,delay_charge,70.42,25.0,thermal,Gogate Plaza,69.52177096
2024-07-13,2024-07-13 13:00:00,13,Saturday,11043.4625,11164.645,42.298,,0.0,37.8,delay_charge,68.2,25.0,thermal,Ather Grid,70.48226068562485
2024-07-13,2024-07-13 14:00:00,14,Saturday,10423.9575,10931.0075,42.982,,0.0,44.69,delay_charge,61.31,25.0,thermal,Honda e:swap,48.76005346204682
2024-07-13,2024-07-13 15:00:00,15,Saturday,10141.445,10735.885,43.067,,0.0,48.5,flexible,57.5,24.0,thermal,ev_node_11034491772,74.01308284633255
2024-07-13,2024-07-13 16:00:00,16,Saturday,10087.9375,10314.7325,45.394,,0.0,32.29,delay_charge,55.71,26.0,thermal,Tata Power TSS Sirsi,46.03476357
2024-07-13,2024-07-13 17:00:00,17,Saturday,9187.6175,9294.175,104.894,,0.0,37.3,delay_charge,50.7,23.0,thermal,ev_node_13238855163,121.33720201341904
2024-07-13,2024-07-13 18:00:00,18,Saturday,8582.692500000001,8821.447499999998,99.319,,0.0,36.82,delay_charge,51.18,29.0,thermal,Ather Grid,71.09781282588344
2024-07-13,2024-07-13 19:00:00,19,Saturday,8534.952500000001,8858.2275,104.037,,0.0,45.4,flexible,42.6,25.0,thermal,Ather Grid,70.92063513070228
2024-07-13,2024-07-13 20:00:00,20,Saturday,8515.1225,8796.092499999999,105.778,,0.0,50.36,flexible,37.64,21.0,thermal,BluSmart Charging Station,116.58201332749438
2024-07-13,2024-07-13 21:00:00,21,Saturday,8542.455,8415.585,99.953,,0.0,47.74,flexible,40.26,17.0,thermal,,
2024-07-13,2024-07-13 22:00:00,22,Saturday,8303.09,8083.314999999999,100.108,,0.0,56.7,flexible,31.3,18.0,thermal,ev_node_6128146875,185.76591688221555
2024-07-13,2024-07-13 23:00:00,23,Saturday,8081.805,7775.747499999999,34.372,,0.0,61.03,flexible,26.97,15.0,thermal,ev_node_13238855163,64.58641184111055
2024-07-14,2024-07-14 00:00:00,0,Sunday,7594.684999999999,7203.352499999999,16.949,,0.0,63.75,flexible,42.25,13.0,thermal,ev_node_6128146875,185.76591688221555
2024-07-14,2024-07-14 01:00:00,1,Sunday,7203.79,7264.245000000001,18.045,,0.0,75.33,charge_now,30.67,13.0,thermal,Tata Power TSS Sirsi,63.79127593290384
2024-07-14,2024-07-14 02:00:00,2,Sunday,7014.0,7037.9325,18.377,,0.0,86.55,charge_now,19.45,12.0,thermal,Tata Power TSS Sirsi,63.79127593290384
2024-07-14,2024-07-14 03:00:00,3,Sunday,6913.345,6770.695,17.887,,0.0,89.26,charge_now,16.74,12.0,thermal,,
2024-07-14,2024-07-14 04:00:00,4,Sunday,7062.555,7120.5625,18.137,,0.0,80.9,charge_now,25.1,13.0,thermal,Tata Power TSS Sirsi,63.79127593290384
2024-07-14,2024-07-14 05:00:00,5,Sunday,7272.554999999999,7396.9825,17.803,,0.0,68.51,flexible,37.49,16.0,thermal,Tata Power TSS Sirsi,135.06370038793946
2024-07-14,2024-07-14 06:00:00,6,Sunday,7733.3425,8319.265,51.93,,0.0,38.42,delay_charge,49.58,18.0,thermal,,
2024-07-14,2024-07-14 07:00:00,7,Sunday,8571.592499999999,9238.3925,55.685,,0.0,31.53,delay_charge,56.47,16.0,thermal,,
2024-07-14,2024-07-14 08:00:00,8,Sunday,9036.6525,9884.1925,58.54,,0.0,28.16,delay_charge,59.84,15.0,thermal,,
2024-07-14,2024-07-14 09:00:00,9,Sunday,9605.495,10256.1325,59.066,,0.0,22.91,delay_charge,65.09,15.0,thermal,,
2024-07-14,2024-07-14 10:00:00,10,Sunday,10634.7625,12016.2175,46.371,,0.0,10.58,delay_charge,77.42,20.0,thermal,ev_node_5305546325,82.21125407763446
2024-07-14,2024-07-14 11:00:00,11,Sunday,10430.4575,11878.9125,42.662,,0.0,12.77,delay_charge,75.23,23.0,thermal,ev_way_1510242804,60.71149442082666
2024-07-14,2024-07-14 12:00:00,12,Sunday,10040.66,12024.555,42.662,,0.0,12.58,delay_charge,75.42,26.0,thermal,Tata Power TSS Sirsi,79.65593081898248
2024-07-14,2024-07-14 13:00:00,13,Sunday,9513.79,12037.59,43.334,,0.0,33.76,delay_charge,72.24,28.0,thermal,ev_node_5305546325,90.70590688618726
2024-07-14,2024-07-14 14:00:00,14,Sunday,8923.62,11162.025,43.0,,0.0,40.86,delay_charge,65.14,25.0,thermal,Tata Power TSS Sirsi,47.209088145143205
2024-07-14,2024-07-14 15:00:00,15,Sunday,8148.635,10738.6125,43.23,,0.0,49.18,flexible,56.82,20.0,thermal,ev_node_5305546325,93.12226917665838
2024-07-14,2024-07-14 16:00:00,16,Sunday,7973.530000000001,10872.34,48.722,,0.0,35.84,delay_charge,52.16,19.0,thermal,Tata Power TSS Sirsi,76.93500449236409
2024-07-14,2024-07-14 17:00:00,17,Sunday,7399.88,8886.4475,106.004,,0.0,48.65,flexible,39.35,14.0,thermal,,
2024-07-14,2024-07-14 18:00:00,18,Sunday,7169.495,8304.84,103.091,,0.0,57.21,flexible,30.79,17.0,thermal,Ather Grid,63.73094373555571
2024-07-14,2024-07-14 19:00:00,19,Sunday,7270.19,8819.3725,106.008,,0.0,50.26,flexible,37.74,20.0,thermal,ev_node_6128146875,78.06104311954095
2024-07-14,2024-07-14 20:00:00,20,Sunday,7528.2975,8791.2725,101.379,,0.0,41.64,delay_charge,46.36,21.0,thermal,Gogate Plaza,31.84447560136821
2024-07-14,2024-07-14 21:00:00,21,Sunday,7034.639999999999,8497.945,107.957,,0.0,62.34,flexible,25.66,16.0,thermal,,
2024-07-14,2024-07-14 22:00:00,22,Sunday,6876.44,8204.2025,107.729,,0.0,69.88,flexible,18.12,17.0,thermal,Gogate Plaza,63.03599961069853
2024-07-14,2024-07-14 23:00:00,23,Sunday,6411.01,8151.235,38.113,,0.0,73.91,charge_now,14.09,14.0,thermal,,
2024-07-15,2024-07-15 00:00:00,0,Monday,6437.59,7615.33,22.285,,0.0,83.38,charge_now,22.62,16.0,thermal,Ather Grid,55.25952607317171
2024-07-15,2024-07-15 01:00:00,1,Monday,6277.504999999999,7584.7375,22.705,,0.0,88.6,charge_now,17.4,20.0,thermal,Tata Power TSS Sirsi,116.06266877038696
2024-07-15,2024-07-15 02:00:00,2,Monday,5983.695,7297.335,22.24,,0.0,92.81,charge_now,13.19,21.0,thermal,Tata Power TSS Sirsi,84.02875396871802
2024-07-15,2024-07-15 03:00:00,3,Monday,6016.0175,7233.684999999999,21.96,,0.0,91.88,charge_now,14.12,19.0,thermal,ev_node_6128170285,65.99291093
2024-07-15,2024-07-15 04:00:00,4,Monday,6297.662499999999,7344.0575,21.947,,0.0,88.2,charge_now,17.8,15.0,thermal,Tata Power TSS Sirsi,63.44773435263742
2024-07-15,2024-07-15 05:00:00,5,Monday,6395.3825,7607.684999999999,22.485,,0.0,85.65,charge_now,20.35,16.0,thermal,Ather Grid,74.12224986818885
2024-07-15,2024-07-15 06:00:00,6,Monday,7352.652499999999,8219.675,62.934,,0.0,54.33,flexible,33.67,24.0,thermal,Tata Power TSS Sirsi,72.15434874276997
2024-07-15,2024-07-15 07:00:00,7,Monday,9032.82,9568.905,67.733,,0.0,38.0,delay_charge,50.0,18.0,thermal,ev_node_6128146875,187.41266071476517
2024-07-15,2024-07-15 08:00:00,8,Monday,9746.15,9768.6675,66.8,,0.0,31.21,delay_charge,56.79,16.0,thermal,ev_node_6128170285,94.14749298662512
2024-07-15,2024-07-15 09:00:00,9,Monday,9940.8825,10471.625,69.85,,0.0,26.47,delay_charge,61.53,18.0,thermal,ev_node_6128146875,116.96431974625992
2024-07-15,2024-07-15 10:00:00,10,Monday,10698.82,12330.6075,53.012,,0.0,12.42,delay_charge,75.58,29.0,thermal,Gogate Plaza,76.41209440453945
2024-07-15,2024-07-15 11:00:00,11,Monday,10355.82,12358.6725,48.771,,0.0,12.56,delay_charge,75.44,36.0,thermal,Tata Power TSS Sirsi,54.330031323978154
2024-07-15,2024-07-15 12:00:00,12,Monday,10194.555,11871.5225,48.799,,0.0,13.1,delay_charge,74.9,41.0,thermal,ev_way_1510242804,43.32822770987725
2024-07-15,2024-07-15 13:00:00,13,Monday,9923.4525,11697.485,48.994,,0.0,32.87,delay_charge,73.13,48.0,thermal,ev_node_5305546325,78.22120474270574
2024-07-15,2024-07-15 14:00:00,14,Monday,9512.7025,11215.6975,49.008,,0.0,40.52,delay_charge,65.48,41.0,thermal,ev_node_5305546325,99.06163641101142
2024-07-15,2024-07-15 15:00:00,15,Monday,9358.21,10736.3475,47.216,,0.0,41.71,delay_charge,64.29,45.0,thermal,Tata Power TSS Sirsi,123.44215471748588
2024-07-15,2024-07-15 16:00:00,16,Monday,9141.295,10221.5625,50.232,,0.0,28.92,delay_charge,59.08,39.0,thermal,Tata Power TSS Sirsi,142.55632339844246
2024-07-15,2024-07-15 17:00:00,17,Monday,8738.175,9181.0375,120.978,,0.0,42.77,delay_charge,45.23,30.0,thermal,ev_way_1510242804,64.41706948034154
2024-07-15,2024-07-15 18:00:00,18,Monday,8804.3925,8218.9825,107.333,,0.0,40.94,delay_charge,47.06,25.0,thermal,Ather Grid,73.82116952902973
2024-07-15,2024-07-15 19:00:00,19,Monday,8749.7675,8763.13,116.937,,0.0,45.37,flexible,42.63,21.0,thermal,ev_node_9917415769,106.02447122179473
2024-07-15,2024-07-15 20:00:00,20,Monday,8715.752499999999,8779.385,119.736,,0.0,49.94,flexible,38.06,22.0,thermal,Tata Power TSS Sirsi,71.17481964265936
2024-07-15,2024-07-15 21:00:00,21,Monday,8194.625,8575.439999999999,116.397,,0.0,48.93,flexible,39.07,27.0,thermal,Ather Grid,76.31551719528329
2024-07-15,2024-07-15 22:00:00,22,Monday,7738.299999999999,8091.959999999999,112.699,,0.0,54.43,flexible,33.57,21.0,thermal,ev_node_6128146875,78.22681397374609
2024-07-15,2024-07-15 23:00:00,23,Monday,7227.7275,7814.115000000001,38.697,,0.0,57.88,flexible,30.12,24.0,thermal,Ather Grid,70.48226068562485
2024-07-16,2024-07-16 00:00:00,0,Tuesday,6670.75,7615.33,22.28,,0.0,83.33,charge_now,22.67,22.0,thermal,ev_node_6128170285,60.075701942716215
2024-07-16,2024-07-16 01:00:00,1,Tuesday,6092.815,7541.4325,22.238,,0.0,85.12,charge_now,20.88,20.0,thermal,,
2024-07-16,2024-07-16 02:00:00,2,Tuesday,5606.49,7220.185,23.575,,0.0,92.49,charge_now,13.51,21.0,thermal,ev_node_6128170285,6.575300739604724
2024-07-16,2024-07-16 03:00:00,3,Tuesday,5544.102500000001,7179.6975,22.082,,0.0,94.98,charge_now,11.02,24.0,thermal,ev_node_12990861171,128.49244000151205
2024-07-16,2024-07-16 04:00:00,4,Tuesday,5696.372500000001,7259.9575,41.742,,0.0,90.46,charge_now,15.54,22.0,thermal,Tata Power TSS Sirsi,1.4109575851877196
2024-07-16,2024-07-16 05:00:00,5,Tuesday,6088.217500000001,7531.8175,22.327,,0.0,86.33,charge_now,19.67,25.0,thermal,Tata Power TSS Sirsi,62.144166437367765
2024-07-16,2024-07-16 06:00:00,6,Tuesday,6915.605,7867.7925,61.657,,0.0,59.42,flexible,28.58,26.0,thermal,Ather Grid,51.31565951661727
2024-07-16,2024-07-16 07:00:00,7,Tuesday,8929.045,8432.7975,59.253,,0.0,36.53,delay_charge,51.47,26.0,thermal,Tata Power TSS Sirsi,39.25791214507251
2024-07-16,2024-07-16 08:00:00,8,Tuesday,9412.9325,8877.7975,58.964,,0.0,25.66,delay_charge,62.34,32.0,thermal,ev_node_6128170285,93.48382398111754
2024-07-16,2024-07-16 09:00:00,9,Tuesday,9677.7825,9290.57,59.664,,0.0,19.45,delay_charge,68.55,37.0,thermal,ev_node_5305546325,101.7949870162604
2024-07-16,2024-07-16 10:00:00,10,Tuesday,10280.6025,10477.2925,47.195,,0.0,10.49,delay_charge,77.51,46.0,thermal,ev_node_5305546325,82.34448714636505
2024-07-16,2024-07-16 11:00:00,11,Tuesday,10160.265,10579.6175,43.843,,0.0,12.42,delay_charge,75.58,51.0,thermal,Gogate Plaza,80.72655404054288
2024-07-16,2024-07-16 12:00:00,12,Tuesday,9617.6825,10297.99,42.676,,0.0,11.68,delay_charge,76.32,65.0,thermal,Tata Power TSS Sirsi,73.64496225474653
2024-07-16,2024-07-16 13:00:00,13,Tuesday,9366.534999999998,10418.5875,45.177,,0.0,39.11,delay_charge,66.89,61.0,thermal,Gogate Plaza,74.20531486747961
2024-07-16,2024-07-16 14:00:00,14,Tuesday,9380.7825,10203.5825,44.706,,0.0,41.02,delay_charge,64.98,50.0,thermal,ev_node_5305546325,74.63930907501431
2024-07-16,2024-07-16 15:00:00,15,Tuesday,9306.8425,9491.54,43.227,,0.0,48.32,flexible,57.68,43.0,thermal,Tata Power TSS Sirsi,142.55632339844246
2024-07-16,2024-07-16 16:00:00,16,Tuesday,9081.8075,9304.025,46.568,,0.0,32.45,delay_charge,55.55,43.0,thermal,Gogate Plaza,38.102938067356256
2024-07-16,2024-07-16 17:00:00,17,Tuesday,8749.06,8057.4175,106.748,,0.0,43.88,delay_charge,44.12,31.0,thermal,,
2024-07-16,2024-07-16 18:00:00,18,Tuesday,8497.8725,7351.362500000001,100.152,,0.0,49.71,flexible,38.29,22.0,thermal,Ather Grid,82.31487684
2024-07-16,2024-07-16 19:00:00,19,Tuesday,8798.395,7776.8475,104.087,,0.0,45.99,flexible,42.01,18.0,thermal,ev_node_5305546325,53.745924724585734
2024-07-16,2024-07-16 20:00:00,20,Tuesday,8273.7475,8075.34,111.875,,0.0,53.29,flexible,34.71,17.0,thermal,Tata Power TSS Sirsi,50.69863437589799
2024-07-16,2024-07-16 21:00:00,21,Tuesday,7933.7575,7757.889999999999,108.775,,0.0,55.89,flexible,32.11,18.0,thermal,Ather Grid,59.92296895714113
2024-07-16,2024-07-16 22:00:00,22,Tuesday,7657.247499999999,7770.115,110.452,,0.0,58.9,flexible,29.1,17.0,thermal,,
2024-07-16,2024-07-16 23:00:00,23,Tuesday,7116.1975,7623.99,38.07,,0.0,59.71,flexible,28.29,20.0,thermal,Ather Grid,75.39468352130226
2024-07-17,2024-07-17 00:00:00,0,Wednesday,6838.575000000001,7006.049999999999,20.648,,0.0,84.99,charge_now,21.01,20.0,thermal,ev_node_6128146875,153.70011313108012
2024-07-17,2024-07-17 01:00:00,1,Wednesday,6627.3025,7117.2425,21.201,,0.0,87.45,charge_now,18.55,19.0,thermal,ev_node_5305546325,54.75201854769859
2024-07-17,2024-07-17 02:00:00,2,Wednesday,6237.9,6677.2825,20.5,,0.0,94.55,charge_now,11.45,19.0,thermal,,
2024-07-17,2024-07-17 03:00:00,3,Wednesday,6281.0975,6665.695,20.389,,0.0,93.67,charge_now,12.33,17.0,thermal,,
2024-07-17,2024-07-17 04:00:00,4,Wednesday,6387.592499999999,6684.26,20.146,,0.0,90.18,charge_now,15.82,19.0,thermal,ev_node_6128146875,52.36081503180373
2024-07-17,2024-07-17 05:00:00,5,Wednesday,6885.02,7164.9725,20.901,,0.0,82.66,charge_now,23.34,17.0,thermal,ev_node_5305546325,71.93330437790935
2024-07-17,2024-07-17 06:00:00,6,Wednesday,7463.99,7751.075,61.228,,0.0,61.19,flexible,26.81,13.0,thermal,,
2024-07-17,2024-07-17 07:00:00,7,Wednesday,8823.405,9123.155,65.718,,0.0,41.53,delay_charge,46.47,14.0,thermal,,
2024-07-17,2024-07-17 08:00:00,8,Wednesday,9728.87,9972.8125,68.644,,0.0,32.48,delay_charge,55.52,20.0,thermal,ev_node_12432219066,45.172369602495486
2024-07-17,2024-07-17 09:00:00,9,Wednesday,10306.7025,10053.915,66.925,,0.0,26.08,delay_charge,61.92,25.0,thermal,Tata Power TSS Sirsi,93.95800551
2024-07-17,2024-07-17 10:00:00,10,Wednesday,11283.31,11963.5825,53.89,,0.0,11.37,delay_charge,76.63,34.0,thermal,Ather Grid,65.02772154517287
2024-07-17,2024-07-17 11:00:00,11,Wednesday,10868.8775,12053.225,49.95,,0.0,12.99,delay_charge,75.01,39.0,thermal,ev_node_5305546325,94.98005861997792
2024-07-17,2024-07-17 12:00:00,12,Wednesday,10546.655,11479.4675,48.866,,0.0,17.76,delay_charge,70.24,40.0,thermal,Gogate Plaza,64.63132253624975
2024-07-17,2024-07-17 13:00:00,13,Wednesday,10612.9825,11386.52,47.721,,0.0,32.98,delay_charge,73.02,42.0,thermal,Gogate Plaza,41.77061126977531
2024-07-17,2024-07-17 14:00:00,14,Wednesday,10218.725,10992.315,46.629,,0.0,35.13,delay_charge,70.87,61.0,thermal,ev_node_5305546325,108.14666221767403
2024-07-17,2024-07-17 15:00:00,15,Wednesday,9636.1625,10562.595,45.952,,0.0,39.71,delay_charge,66.29,59.0,thermal,ev_node_5305546325,58.573852633309826
2024-07-17,2024-07-17 16:00:00,16,Wednesday,9371.715,10795.4725,53.108,,0.0,29.12,delay_charge,58.88,43.0,thermal,ev_node_5305546325,130.78023587650893
2024-07-17,2024-07-17 17:00:00,17,Wednesday,8446.795,9604.735,127.346,,0.0,44.04,delay_charge,43.96,28.0,thermal,ev_node_5305546325,57.17774200549203
2024-07-17,2024-07-17 18:00:00,18,Wednesday,8131.145,8728.1375,120.722,,0.0,52.94,flexible,35.06,22.0,thermal,Ather Grid,70.48226068562485
2024-07-17,2024-07-17 19:00:00,19,Wednesday,8567.9425,9048.0375,118.917,,0.0,42.24,delay_charge,45.76,23.0,thermal,ev_node_5305546325,49.214238442404856
2024-07-17,2024-07-17 20:00:00,20,Wednesday,8510.74,8679.884999999998,115.95,,0.0,45.59,flexible,42.41,23.0,thermal,Tata Power TSS Sirsi,63.79127593290384
2024-07-17,2024-07-17 21:00:00,21,Wednesday,8147.585,8435.855000000001,116.191,,0.0,52.04,flexible,35.96,18.0,thermal,,
2024-07-17,2024-07-17 22:00:00,22,Wednesday,7740.2775,7962.93,111.752,,0.0,56.09,flexible,31.91,20.0,thermal,,
2024-07-17,2024-07-17 23:00:00,23,Wednesday,7373.5525,7777.7,39.169,,0.0,61.6,flexible,26.4,19.0,thermal,ev_node_6128170285,94.14749298662512
2024-07-18,2024-07-18 00:00:00,0,Thursday,7006.7,7338.355,21.217,,0.0,80.65,charge_now,25.35,17.0,thermal,ev_node_13625197611,25.056166119967465
2024-07-18,2024-07-18 01:00:00,1,Thursday,6829.3675,7595.025,22.207,,0.0,83.19,charge_now,22.81,16.0,thermal,ev_node_6128170285,31.54909796841668
2024-07-18,2024-07-18 02:00:00,2,Thursday,6455.865,7060.1525,21.198,,0.0,89.29,charge_now,16.71,18.0,thermal,,
2024-07-18,2024-07-18 03:00:00,3,Thursday,6188.434999999999,6950.174999999999,21.503,,0.0,96.39,charge_now,9.61,14.0,thermal,,
2024-07-18,2024-07-18 04:00:00,4,Thursday,6417.7925,6905.397499999999,21.151,,0.0,93.99,charge_now,12.01,14.0,thermal,,
2024-07-18,2024-07-18 05:00:00,5,Thursday,6801.715,7199.0975,21.278,,0.0,85.65,charge_now,20.35,15.0,thermal,Tata Power TSS Sirsi,8.405401060486978
2024-07-18,2024-07-18 06:00:00,6,Thursday,7484.952499999999,7535.367499999999,58.881,,0.0,58.78,flexible,29.22,11.0,thermal,,
2024-07-18,2024-07-18 07:00:00,7,Thursday,9441.9425,8676.8025,60.089,,0.0,33.67,delay_charge,54.33,10.0,thermal,Ather Grid,70.48226068562485
2024-07-18,2024-07-18 08:00:00,8,Thursday,10110.23,9333.6675,61.292,,0.0,23.54,delay_charge,64.46,17.0,thermal,,
2024-07-18,2024-07-18 09:00:00,9,Thursday,10108.765,9722.32,64.783,,0.0,26.27,delay_charge,61.73,20.0,thermal,,
2024-07-18,2024-07-18 10:00:00,10,Thursday,10374.9475,11003.705,49.711,,0.0,13.51,delay_charge,74.49,30.0,thermal,ev_node_5305546325,56.562353427299634
2024-07-18,2024-07-18 11:00:00,11,Thursday,10233.225,10719.645,44.424,,0.0,11.24,delay_charge,76.76,41.0,thermal,Gogate Plaza,64.22827824539056
2024-07-18,2024-07-18 12:00:00,12,Thursday,9969.605,10392.6675,43.526,,0.0,14.86,delay_charge,73.14,60.0,thermal,Gogate Plaza,35.394218416576805
2024-07-18,2024-07-18 13:00:00,13,Thursday,9489.9825,9930.15,42.055,,0.0,34.84,delay_charge,71.16,63.0,thermal,ev_node_5305546325,42.57034412239883
2024-07-18,2024-07-18 14:00:00,14,Thursday,9002.3375,9783.6175,42.588,,0.0,39.82,delay_charge,66.18,52.0,thermal,Urja Charging Station,76.60396222279702
2024-07-18,2024-07-18 15:00:00,15,Thursday,8505.0025,9515.045,43.035,,0.0,46.99,flexible,59.01,44.0,thermal,Urja Charging Station,27.527116576332467
2024-07-18,2024-07-18 16:00:00,16,Thursday,8599.647500000001,9618.6725,47.365,,0.0,29.31,delay_charge,58.69,40.0,thermal,ev_node_5305546325,49.71142731927173
2024-07-18,2024-07-18 17:00:00,17,Thursday,8095.712500000001,8875.884999999998,117.317,,0.0,43.4,delay_charge,44.6,29.0,thermal,Gogate Plaza,103.74013988602042
2024-07-18,2024-07-18 18:00:00,18,Thursday,8105.51,8387.165,111.645,,0.0,44.86,delay_charge,43.14,23.0,thermal,Ather Grid,53.19318201009153
2024-07-18,2024-07-18 19:00:00,19,Thursday,8371.6425,8490.675,110.313,,0.0,39.9,delay_charge,48.1,27.0,thermal,Tata Power TSS Sirsi,82.85377749641644
2024-07-18,2024-07-18 20:00:00,20,Thursday,8010.7075,8344.9,113.564,,0.0,49.48,flexible,38.52,22.0,thermal,Tata Power TSS Sirsi,63.79127593290384
2024-07-18,2024-07-18 21:00:00,21,Thursday,7662.8225,7934.147499999999,109.265,,0.0,52.01,flexible,35.99,22.0,thermal,,
2024-07-18,2024-07-18 22:00:00,22,Thursday,7147.742499999999,7531.132500000001,106.613,,0.0,57.99,flexible,30.01,19.0,thermal,,
2024-07-18,2024-07-18 23:00:00,23,Thursday,6687.099999999999,7213.2575,37.311,,0.0,67.66,flexible,20.34,20.0,thermal,,
2024-07-19,2024-07-19 00:00:00,0,Friday,6281.7875,6829.179999999999,20.71,,0.0,91.63,charge_now,14.37,19.0,thermal,,
2024-07-19,2024-07-19 01:00:00,1,Friday,6775.0875,6121.9825,17.851,,0.0,82.56,charge_now,23.44,20.0,thermal,,
2024-07-19,2024-07-19 02:00:00,2,Friday,6271.0575,6533.33,19.919,,0.0,92.89,charge_now,13.11,19.0,thermal,,
2024-07-19,2024-07-19 03:00:00,3,Friday,6123.6,6313.615,19.611,,0.0,97.35,charge_now,8.65,16.0,thermal,,
2024-07-19,2024-07-19 04:00:00,4,Friday,6421.3525,6314.17,19.003,,0.0,89.85,charge_now,16.15,15.0,thermal,,
2024-07-19,2024-07-19 05:00:00,5,Friday,6903.0225,6435.8575,18.71,,0.0,81.89,charge_now,24.11,15.0,thermal,Ather Grid,70.48226068562485
2024-07-19,2024-07-19 06:00:00,6,Friday,7498.3775,6842.605,53.339,,0.0,58.25,flexible,29.75,16.0,thermal,,
2024-07-19,2024-07-19 07:00:00,7,Friday,9655.505,8415.445,106.592,,0.0,25.82,delay_charge,62.18,19.0,thermal,Tata Power TSS Sirsi,1.4109575851877196
2024-07-19,2024-07-19 08:00:00,8,Friday,9710.3125,9280.525,62.332,,0.0,27.77,delay_charge,60.23,21.0,thermal,,
2024-07-19,2024-07-19 09:00:00,9,Friday,9994.56,9715.77,62.972,,0.0,21.13,delay_charge,66.87,24.0,thermal,Gogate Plaza,9.2405234184195
2024-07-19,2024-07-19 10:00:00,10,Friday,10160.1975,10174.5025,46.151,,0.0,14.22,delay_charge,73.78,37.0,thermal,ev_node_5305546325,80.32956355899002
2024-07-19,2024-07-19 11:00:00,11,Friday,9736.4625,10656.7325,44.569,,0.0,14.61,delay_charge,73.39,48.0,thermal,Gogate Plaza,49.14901246480415
2024-07-19,2024-07-19 12:00:00,12,Friday,9509.1625,10407.265,45.138,,0.0,21.15,delay_charge,66.85,52.0,thermal,ev_node_5305546325,39.76074505979174
2024-07-19,2024-07-19 13:00:00,13,Friday,8958.6225,10079.02,44.466,,0.0,42.3,delay_charge,63.7,48.0,thermal,Tata Power TSS Sirsi,66.60520596176612
2024-07-19,2024-07-19 14:00:00,14,Friday,8613.1275,9622.9225,43.55,,0.0,47.11,flexible,58.89,43.0,thermal,Gogate Plaza,74.99410666273327
2024-07-19,2024-07-19 15:00:00,15,Friday,8458.69,9637.1475,43.715,,0.0,47.55,flexible,58.45,50.0,thermal,Ather Grid,57.17486175756496
2024-07-19,2024-07-19 16:00:00,16,Friday,8400.5725,9350.37,46.586,,0.0,31.56,delay_charge,56.44,52.0,thermal,Gogate Plaza,34.59003669763691
2024-07-19,2024-07-19 17:00:00,17,Friday,8026.084999999999,8990.4575,115.279,,0.0,37.26,delay_charge,50.74,41.0,thermal,Urja Charging Station,88.08347344
2024-07-19,2024-07-19 18:00:00,18,Friday,7989.615,8223.029999999999,110.82,,0.0,47.43,flexible,40.57,29.0,thermal,Ather Grid,70.48226068562485
2024-07-19,2024-07-19 19:00:00,19,Friday,8009.78,8376.1775,111.17,,0.0,44.25,delay_charge,43.75,31.0,thermal,Tata Power TSS Sirsi,39.25791214507251
2024-07-19,2024-07-19 20:00:00,20,Friday,7956.6125,8362.585000000001,114.994,,0.0,51.69,flexible,36.31,24.0,thermal,Tata Power TSS Sirsi,83.93575817366214
2024-07-19,2024-07-19 21:00:00,21,Friday,7580.775,7884.5175,209.284,,0.0,54.48,flexible,33.52,21.0,thermal,Tata Power TSS Sirsi,1.4109575851877196
2024-07-19,2024-07-19 22:00:00,22,Friday,7183.165,7469.374999999999,106.604,,0.0,59.79,flexible,28.21,20.0,thermal,,
2024-07-19,2024-07-19 23:00:00,23,Friday,6588.817499999999,7285.8475,37.547,,0.0,66.81,flexible,21.19,20.0,thermal,,
2024-07-20,2024-07-20 00:00:00,0,Saturday,6339.977500000001,6718.620000000001,17.346,,0.0,83.96,charge_now,22.04,19.0,thermal,,
